date,pluie_mm,etp_mm,t_c,swi,sswi_10j,drainage_mm,ruissellement_mm
1973-12-14,6.8,0.7,5.2,1.022,0.433,3.4,0.9
1973-12-15,0.0,0.4,-1.5,1.01,0.48,3.5,0.0
1973-12-16,3.9,0.3,-0.4,0.997,0.504,3.5,0.5
1973-12-17,8.4,0.5,2.4,1.008,0.482,3.3,1.1
1973-12-18,0.0,0.2,2.0,1.008,0.391,3.3,0.0
1973-12-19,0.0,0.4,6.6,0.995,0.365,3.3,0.0
1973-12-20,3.8,1.0,9.4,0.984,0.367,3.2,0.5
1973-12-21,17.9,0.5,5.8,1.018,0.414,3.2,2.4
1973-12-22,20.9,0.6,5.4,1.041,0.461,3.5,3.2
1973-12-23,28.9,0.4,4.4,1.121,0.552,4.7,5.0
1973-12-24,9.7,0.6,5.6,1.164,0.651,7.7,1.7
1973-12-25,0.0,0.5,5.1,1.138,0.756,9.4,0.0
1973-12-26,0.0,0.3,2.2,1.102,0.853,8.5,0.0
1973-12-27,0.0,0.3,0.9,1.071,0.905,7.1,0.0
1973-12-28,0.0,0.2,0.9,1.046,0.929,5.9,0.0
1973-12-29,0.0,0.4,2.0,1.024,0.943,5.0,0.0
1973-12-30,0.0,0.3,2.4,1.006,0.962,4.3,0.0
1973-12-31,0.0,0.4,0.4,0.99,0.919,3.8,0.0
1974-01-01,0.0,0.2,-1.4,0.976,0.921,3.4,0.0
1974-01-02,0.0,0.2,0.2,0.963,0.738,3.0,0.0
1974-01-03,0.0,0.5,4.8,0.952,0.491,2.7,0.0
1974-01-04,0.0,0.5,5.8,0.942,0.283,2.5,0.0
1974-01-05,5.6,0.7,8.4,0.935,0.12,2.3,0.6
1974-01-06,1.8,0.4,5.9,0.942,-0.007,2.2,0.2
1974-01-07,3.2,0.7,7.7,0.946,-0.116,2.2,0.4
1974-01-08,13.5,0.7,6.5,0.944,-0.218,2.2,1.7
1974-01-09,21.2,0.6,5.9,1.018,-0.248,2.4,3.1
1974-01-10,6.1,0.5,5.0,1.032,-0.256,3.0,0.9
1974-01-11,1.6,0.6,9.9,1.038,-0.206,3.6,0.2
1974-01-12,0.0,0.9,11.7,1.023,-0.139,4.0,0.0
1974-01-13,0.4,0.7,8.0,1.007,-0.073,3.9,0.0
1974-01-14,8.1,0.5,7.9,1.0,0.011,3.7,1.0
1974-01-15,4.5,0.5,9.4,1.01,0.131,3.5,0.6
1974-01-16,3.1,0.8,7.8,1.002,0.256,3.5,0.3
1974-01-17,2.6,0.6,3.5,0.994,0.375,3.4,0.3
1974-01-18,2.1,0.5,3.6,0.991,0.477,3.3,0.2
1974-01-19,0.0,0.5,5.6,0.978,0.466,3.2,0.0
1974-01-20,0.0,0.5,5.9,0.964,0.417,3.0,0.0
1974-01-21,0.0,0.4,3.8,0.951,0.354,2.8,0.0
1974-01-22,0.0,0.4,3.3,0.939,0.302,2.6,0.0
1974-01-23,0.0,0.4,2.9,0.928,0.241,2.4,0.0
1974-01-24,0.3,0.5,3.9,0.919,0.142,2.2,0.0
1974-01-25,0.0,0.4,4.3,0.91,-0.009,2.1,0.0
1974-01-26,10.4,0.5,5.1,0.929,-0.105,1.9,1.2
1974-01-27,0.1,0.7,3.7,0.927,-0.186,1.9,0.0
1974-01-28,12.7,1.0,7.3,0.924,-0.253,1.9,1.5
1974-01-29,0.9,0.5,3.5,0.953,-0.268,1.9,0.1
1974-01-30,6.0,0.7,5.3,0.947,-0.28,2.0,0.7
1974-01-31,2.2,0.6,6.2,0.961,-0.272,2.1,0.3
1974-02-01,6.2,0.8,5.9,0.954,-0.256,2.2,0.8
1974-02-02,3.1,0.6,3.6,0.969,-0.201,2.3,0.4
1974-02-03,0.0,0.6,2.5,0.961,-0.141,2.4,0.0
1974-02-04,17.1,0.5,1.8,0.965,-0.07,2.5,2.2
1974-02-05,64.4,0.6,6.4,1.104,0.11,3.5,11.4
1974-02-06,8.8,1.0,4.3,1.177,0.353,7.6,1.4
1974-02-07,0.1,0.8,2.2,1.159,0.585,10.1,0.0
1974-02-08,6.0,0.7,2.9,1.125,0.767,9.5,0.9
1974-02-09,0.5,1.0,7.5,1.103,0.943,8.1,0.0
1974-02-10,0.0,1.2,8.6,1.071,1.058,7.0,0.0
1974-02-11,12.4,1.1,8.6,1.051,1.142,5.9,1.7
1974-02-12,2.9,0.8,5.2,1.067,1.224,5.3,0.4
1974-02-13,3.5,0.6,3.2,1.053,1.326,5.1,0.4
1974-02-14,0.9,0.7,2.7,1.04,1.397,4.9,0.1
1974-02-15,4.3,0.7,4.1,1.029,1.309,4.6,0.5
1974-02-16,1.5,0.6,3.7,1.016,1.154,4.2,0.2
1974-02-17,0.0,0.7,5.5,1.003,1.005,3.9,0.0
1974-02-18,0.0,0.7,4.1,0.988,0.852,3.6,0.0
1974-02-19,0.0,0.5,0.6,0.974,0.723,3.3,0.0
1974-02-20,0.0,0.5,1.0,0.961,0.598,3.1,0.0
1974-02-21,0.0,0.8,1.5,0.948,0.476,2.8,0.0
1974-02-22,1.1,0.7,3.0,0.937,0.348,2.6,0.1
1974-02-23,0.0,0.9,1.5,0.928,0.244,2.4,0.0
1974-02-24,0.0,1.0,0.4,0.917,0.164,2.2,0.0
1974-02-25,0.0,1.1,0.0,0.906,0.09,2.0,0.0
1974-02-26,0.0,1.2,0.1,0.896,0.016,1.9,0.0
1974-02-27,0.0,0.6,-2.1,0.888,-0.049,1.8,0.0
1974-02-28,0.0,0.8,-2.5,0.884,-0.102,1.6,0.1
1974-03-01,2.8,0.7,0.1,0.893,-0.145,1.5,0.9
1974-03-02,0.0,1.0,1.4,0.894,-0.188,1.4,0.0
1974-03-03,0.0,0.8,0.3,0.888,-0.231,1.4,0.0
1974-03-04,0.0,0.9,-0.3,0.882,-0.281,1.3,0.0
1974-03-05,0.0,0.7,-1.0,0.877,-0.329,1.3,0.0
1974-03-06,0.0,1.2,0.6,0.873,-0.367,1.3,0.1
1974-03-07,0.0,1.3,2.0,0.867,-0.396,1.2,0.0
1974-03-08,0.0,1.5,2.9,0.859,-0.419,1.2,0.0
1974-03-09,0.0,1.8,6.6,0.851,-0.437,1.2,0.0
1974-03-10,0.0,0.9,7.3,0.845,-0.456,1.2,0.0
1974-03-11,13.2,0.8,5.8,0.85,-0.484,1.1,1.4
1974-03-12,3.5,1.5,6.9,0.88,-0.501,1.1,0.4
1974-03-13,5.7,0.8,5.8,0.896,-0.508,1.2,0.6
1974-03-14,0.0,1.0,3.4,0.893,-0.503,1.2,0.2
1974-03-15,23.8,0.7,4.1,0.937,-0.439,1.4,3.3
1974-03-16,34.4,0.8,8.8,1.018,-0.268,1.8,5.4
1974-03-17,1.8,1.4,9.9,1.066,-0.004,3.0,0.2
1974-03-18,4.8,1.7,10.3,1.051,0.257,4.1,0.6
1974-03-19,13.4,0.6,5.3,1.066,0.519,4.6,1.9
1974-03-20,9.8,0.7,7.2,1.079,0.815,5.1,1.3
1974-03-21,0.2,1.3,11.2,1.072,1.108,5.5,0.0
1974-03-22,0.9,1.4,10.6,1.051,1.293,5.4,0.0
1974-03-23,0.0,2.2,9.8,1.026,1.424,5.0,0.0
1974-03-24,0.0,1.8,10.2,1.003,1.55,4.4,0.0
1974-03-25,0.0,2.1,10.4,0.982,1.591,3.8,0.0
1974-03-26,2.2,1.3,9.6,0.967,1.563,3.4,0.2
1974-03-27,2.4,1.5,9.8,0.957,1.506,3.0,0.2
1974-03-28,3.5,1.9,9.6,0.948,1.452,2.7,0.4
1974-03-29,0.1,1.5,9.1,0.944,1.357,2.5,0.0
1974-03-30,0.0,1.3,7.7,0.931,1.217,2.3,0.0
1974-03-31,0.0,1.5,8.4,0.919,1.096,2.2,0.0
1974-04-01,0.0,2.2,10.0,0.906,0.952,2.1,0.0
1974-04-02,1.8,1.2,9.9,0.896,0.804,1.9,0.1
1974-04-03,16.4,1.2,8.3,0.904,0.693,1.8,1.9
1974-04-04,5.2,0.8,8.2,0.943,0.623,1.7,0.5
1974-04-05,3.7,1.7,9.2,0.941,0.562,1.8,0.4
1974-04-06,0.4,0.8,8.0,0.943,0.526,1.9,0.0
1974-04-07,3.7,1.6,8.9,0.941,0.494,2.0,0.3
1974-04-08,0.0,2.7,11.9,0.928,0.465,2.0,0.0
1974-04-09,0.0,2.7,11.2,0.912,0.441,2.0,0.0
1974-04-10,0.6,2.8,11.5,0.896,0.417,1.9,0.0
1974-04-11,1.7,0.8,8.3,0.887,0.399,1.8,0.1
1974-04-12,11.8,0.8,8.1,0.901,0.401,1.7,1.2
1974-04-13,8.9,1.3,9.5,0.922,0.415,1.6,1.0
1974-04-14,0.0,2.4,9.2,0.927,0.421,1.7,0.0
1974-04-15,0.0,2.7,6.3,0.912,0.423,1.7,0.0
1974-04-16,0.0,2.6,5.6,0.898,0.413,1.7,0.0
1974-04-17,0.0,2.8,4.8,0.883,0.393,1.7,0.0
1974-04-18,0.0,2.7,4.5,0.869,0.374,1.6,0.0
1974-04-19,0.0,3.3,6.1,0.854,0.353,1.5,0.0
1974-04-20,0.0,3.6,9.4,0.838,0.329,1.4,0.0
1974-04-21,0.0,3.4,9.7,0.822,0.302,1.3,0.0
1974-04-22,0.0,3.0,7.5,0.808,0.264,1.2,0.0
1974-04-23,0.0,2.9,9.4,0.795,0.207,1.1,0.0
1974-04-24,0.0,2.2,5.8,0.784,0.145,1.0,0.0
1974-04-25,0.3,1.4,3.5,0.777,0.093,0.9,0.0
1974-04-26,8.1,1.3,3.9,0.777,0.046,0.9,0.7
1974-04-27,0.0,2.0,4.8,0.789,0.0,0.8,0.0
1974-04-28,0.0,2.3,5.9,0.78,-0.052,0.8,0.0
1974-04-29,5.3,1.2,5.6,0.776,-0.107,0.7,0.4
1974-04-30,1.1,2.0,5.9,0.783,-0.158,0.7,0.0
1974-05-01,1.6,1.4,6.0,0.781,-0.215,0.7,0.1
1974-05-02,6.7,2.0,6.4,0.777,-0.281,0.7,0.6
1974-05-03,8.2,1.2,6.4,0.807,-0.329,0.6,0.7
1974-05-04,5.3,1.1,6.1,0.815,-0.355,0.6,0.5
1974-05-05,2.6,0.9,7.5,0.824,-0.353,0.7,0.2
1974-05-06,0.0,1.1,5.7,0.824,-0.342,0.7,0.0
1974-05-07,0.0,2.4,3.8,0.816,-0.331,0.7,0.0
1974-05-08,0.0,2.6,4.5,0.806,-0.315,0.7,0.0
1974-05-09,1.0,2.7,8.9,0.796,-0.292,0.7,0.0
1974-05-10,7.7,1.9,10.0,0.804,-0.257,0.8,0.5
1974-05-11,0.6,2.6,8.4,0.802,-0.207,0.7,0.0
1974-05-12,2.3,3.2,13.6,0.79,-0.166,0.7,0.2
1974-05-13,0.8,3.2,14.7,0.785,-0.16,0.7,0.0
1974-05-14,0.0,3.7,12.8,0.771,-0.186,0.7,0.0
1974-05-15,0.0,4.4,15.2,0.754,-0.241,0.7,0.0
1974-05-16,5.0,2.4,14.4,0.746,-0.302,0.7,0.3
1974-05-17,0.0,3.1,11.7,0.745,-0.36,0.6,0.0
1974-05-18,0.0,4.0,16.0,0.731,-0.44,0.6,0.0
1974-05-19,0.8,4.1,18.3,0.717,-0.521,0.6,0.0
1974-05-20,0.0,3.7,17.3,0.703,-0.616,0.5,0.0
1974-05-21,0.0,4.3,16.3,0.687,-0.702,0.5,0.0
1974-05-22,0.1,2.6,12.0,0.676,-0.781,0.5,0.0
1974-05-23,7.4,2.4,7.7,0.671,-0.842,0.5,0.5
1974-05-24,2.1,1.6,7.2,0.69,-0.883,0.4,0.1
1974-05-25,0.0,3.1,10.0,0.681,-0.899,0.4,0.0
1974-05-26,0.5,2.8,13.2,0.672,-0.899,0.4,0.0
1974-05-27,3.4,2.6,12.5,0.665,-0.892,0.4,0.2
1974-05-28,0.0,3.5,11.4,0.662,-0.887,0.4,0.0
1974-05-29,0.0,2.1,13.2,0.655,-0.868,0.3,0.0
1974-05-30,31.8,2.6,17.0,0.667,-0.836,0.3,2.7
1974-05-31,4.0,1.6,12.3,0.752,-0.742,0.4,0.3
1974-06-01,0.0,3.2,11.5,0.75,-0.65,0.3,0.0
1974-06-02,0.0,5.0,15.1,0.733,-0.567,0.3,0.0
1974-06-03,0.0,4.9,18.9,0.713,-0.524,0.3,0.0
1974-06-04,1.5,4.2,19.3,0.697,-0.476,0.3,0.1
1974-06-05,1.2,4.1,18.6,0.686,-0.411,0.3,0.0
1974-06-06,0.0,3.6,12.2,0.674,-0.362,0.3,0.0
1974-06-07,0.0,3.6,11.3,0.662,-0.33,0.3,0.0
1974-06-08,0.0,4.8,14.7,0.646,-0.319,0.3,0.0
1974-06-09,3.2,2.9,10.2,0.636,-0.325,0.3,0.1
1974-06-10,1.3,2.1,8.4,0.638,-0.379,0.3,0.0
1974-06-11,0.0,3.1,9.4,0.629,-0.438,0.3,0.0
1974-06-12,0.0,3.0,12.3,0.619,-0.489,0.3,0.0
1974-06-13,0.0,3.8,11.7,0.607,-0.525,0.3,0.0
1974-06-14,0.0,3.3,13.0,0.597,-0.554,0.3,0.0
1974-06-15,0.0,3.8,16.3,0.585,-0.579,0.3,0.0
1974-06-16,0.1,4.2,18.2,0.572,-0.599,0.3,0.0
1974-06-17,0.8,2.5,14.4,0.563,-0.618,0.2,0.0
1974-06-18,0.0,3.5,11.8,0.554,-0.633,0.2,0.0
1974-06-19,0.0,4.4,14.2,0.542,-0.648,0.2,0.0
1974-06-20,0.0,5.1,17.8,0.528,-0.671,0.2,0.0
1974-06-21,0.0,5.1,19.9,0.512,-0.704,0.2,0.0
1974-06-22,25.8,4.1,19.2,0.515,-0.732,0.2,1.3
1974-06-23,3.5,2.0,14.3,0.591,-0.711,0.2,0.2
1974-06-24,0.0,3.7,16.2,0.581,-0.684,0.2,0.0
1974-06-25,13.0,2.4,17.0,0.582,-0.648,0.2,0.9
1974-06-26,26.7,3.4,15.9,0.628,-0.574,0.2,2.3
1974-06-27,9.3,2.1,13.0,0.69,-0.457,0.2,0.9
1974-06-28,14.4,1.7,14.4,0.734,-0.305,0.3,1.5
1974-06-29,6.6,2.4,13.7,0.761,-0.125,0.3,0.6
1974-06-30,0.9,3.2,15.1,0.752,0.061,0.2,0.0
1974-07-01,2.5,2.5,16.3,0.749,0.248,0.3,0.1
1974-07-02,1.9,4.4,19.3,0.737,0.401,0.3,0.0
1974-07-03,0.0,3.7,15.0,0.724,0.491,0.3,0.0
1974-07-04,0.0,3.9,13.3,0.709,0.565,0.3,0.0
1974-07-05,0.0,4.0,16.7,0.694,0.624,0.4,0.0
1974-07-06,0.0,2.8,15.2,0.682,0.661,0.4,0.0
1974-07-07,0.0,4.0,15.1,0.668,0.663,0.4,0.0
1974-07-08,0.0,5.2,19.6,0.649,0.638,0.4,0.0
1974-07-09,0.0,4.8,18.9,0.631,0.575,0.4,0.0
1974-07-10,0.0,4.0,17.3,0.616,0.526,0.3,0.0
1974-07-11,0.0,5.1,21.1,0.598,0.469,0.3,0.0
1974-07-12,0.6,5.4,23.3,0.58,0.387,0.3,0.0
1974-07-13,28.1,1.7,18.1,0.621,0.328,0.3,1.7
1974-07-14,0.6,3.2,13.9,0.658,0.306,0.3,0.0
1974-07-15,0.0,3.5,14.9,0.646,0.3,0.3,0.0
1974-07-16,7.1,2.6,14.0,0.64,0.308,0.3,0.4
1974-07-17,6.7,2.5,12.5,0.65,0.334,0.3,0.5
1974-07-18,2.3,2.1,11.4,0.667,0.377,0.3,0.1
1974-07-19,0.3,3.4,11.5,0.656,0.422,0.3,0.0
1974-07-20,0.0,2.1,12.7,0.648,0.474,0.3,0.0
1974-07-21,0.0,3.0,14.8,0.639,0.538,0.3,0.0
1974-07-22,0.0,4.3,16.4,0.625,0.594,0.3,0.0
1974-07-23,0.2,4.2,17.7,0.61,0.619,0.3,0.0
1974-07-24,2.0,3.0,15.0,0.599,0.632,0.3,0.1
1974-07-25,0.0,3.8,13.5,0.591,0.648,0.2,0.0
1974-07-26,0.0,5.0,16.0,0.576,0.642,0.2,0.0
1974-07-27,0.0,5.0,18.9,0.558,0.613,0.2,0.0
1974-07-28,0.0,4.7,19.9,0.542,0.565,0.2,0.0
1974-07-29,0.0,5.0,23.0,0.525,0.518,0.2,0.0
1974-07-30,9.3,2.9,20.5,0.519,0.477,0.2,0.4
1974-07-31,4.1,3.1,18.4,0.539,0.45,0.5,0.4
1974-08-01,0.0,3.1,17.4,0.539,0.421,0.5,0.2
1974-08-02,0.0,4.2,21.2,0.526,0.391,0.2,0.0
1974-08-03,6.4,4.4,23.4,0.514,0.361,0.2,0.3
1974-08-04,0.1,2.5,17.0,0.523,0.338,0.2,0.0
1974-08-05,0.0,3.8,14.6,0.511,0.314,0.2,0.0
1974-08-06,0.0,5.0,18.2,0.497,0.291,0.2,0.0
1974-08-07,3.3,4.9,20.0,0.485,0.266,0.1,0.1
1974-08-08,6.2,2.8,15.4,0.488,0.245,0.1,0.2
1974-08-09,3.8,3.1,14.0,0.495,0.222,0.1,0.2
1974-08-10,1.6,2.1,14.2,0.502,0.183,0.1,0.0
1974-08-11,0.0,3.3,13.0,0.493,0.149,0.1,0.0
1974-08-12,0.0,3.9,17.3,0.481,0.12,0.1,0.0
1974-08-13,0.3,4.9,23.6,0.468,0.095,0.1,0.0
1974-08-14,0.0,4.4,23.8,0.458,0.062,0.1,0.0
1974-08-15,0.0,6.0,25.7,0.444,0.027,0.1,0.0
1974-08-16,0.0,5.6,26.8,0.431,-0.004,0.1,0.0
1974-08-17,0.0,3.0,18.9,0.424,-0.03,0.1,0.0
1974-08-18,4.2,2.5,17.1,0.423,-0.054,0.1,0.1
1974-08-19,1.0,1.2,15.1,0.43,-0.078,0.1,0.0
1974-08-20,6.3,2.4,18.5,0.444,-0.095,0.1,0.2
1974-08-21,2.5,2.2,18.6,0.442,-0.11,0.1,0.1
1974-08-22,0.1,2.1,16.9,0.444,-0.119,0.1,0.0
1974-08-23,0.0,3.3,16.1,0.435,-0.128,0.1,0.0
1974-08-24,0.0,3.4,16.4,0.425,-0.135,0.1,0.0
1974-08-25,0.0,3.6,18.0,0.415,-0.149,0.1,0.0
1974-08-26,0.9,2.7,15.6,0.41,-0.163,0.1,0.0
1974-08-27,0.0,2.8,12.3,0.405,-0.175,0.1,0.0
1974-08-28,0.0,3.5,12.4,0.399,-0.189,0.1,0.0
1974-08-29,28.2,3.4,16.3,0.408,-0.2,0.1,1.3
1974-08-30,20.6,1.2,12.2,0.529,-0.145,0.2,1.4
1974-08-31,1.3,2.4,11.7,0.55,-0.08,0.1,0.1
1974-09-01,4.3,1.3,13.1,0.553,-0.019,0.1,0.2
1974-09-02,20.6,1.1,14.6,0.602,0.068,0.2,1.8
1974-09-03,5.2,1.9,11.4,0.621,0.156,0.1,0.4
1974-09-04,0.0,2.2,12.3,0.627,0.244,0.1,0.0
1974-09-05,12.7,4.0,18.1,0.619,0.332,0.1,1.1
1974-09-06,2.4,1.6,12.7,0.649,0.439,0.1,0.1
1974-09-07,2.1,1.9,12.8,0.647,0.556,0.1,0.1
1974-09-08,0.0,1.9,15.9,0.645,0.68,0.1,0.0
1974-09-09,1.6,2.0,15.7,0.641,0.745,0.1,0.0
1974-09-10,0.0,2.8,13.8,0.632,0.796,0.1,0.0
1974-09-11,0.0,2.5,18.4,0.625,0.844,0.2,0.0
1974-09-12,0.0,3.1,20.1,0.615,0.867,0.2,0.0
1974-09-13,0.8,1.8,18.0,0.607,0.874,0.2,0.0
1974-09-14,0.6,1.8,17.9,0.604,0.856,0.2,0.0
1974-09-15,11.5,2.1,17.2,0.605,0.841,0.2,0.8
1974-09-16,25.0,0.8,13.3,0.675,0.85,0.2,2.3
1974-09-17,22.9,0.9,13.6,0.736,0.892,0.4,2.7
1974-09-18,9.7,0.9,12.7,0.798,0.975,0.4,1.1
1974-09-19,0.9,0.9,12.6,0.812,1.067,0.4,0.1
1974-09-20,0.0,2.3,10.6,0.805,1.149,0.5,0.0
1974-09-21,4.3,1.8,9.5,0.797,1.209,0.5,0.4
1974-09-22,0.2,1.6,8.7,0.801,1.237,0.5,0.0
1974-09-23,19.2,1.2,8.8,0.818,1.27,0.6,2.1
1974-09-24,9.8,1.3,7.7,0.853,1.298,0.7,1.1
1974-09-25,14.9,1.7,8.9,0.911,1.335,1.0,2.0
1974-09-26,0.2,1.7,8.0,0.908,1.351,1.1,0.0
1974-09-27,27.6,1.7,11.5,0.946,1.356,1.4,3.7
1974-09-28,9.7,1.3,7.6,0.98,1.357,1.8,1.3
1974-09-29,14.4,1.2,6.4,1.017,1.375,2.3,2.0
1974-09-30,0.0,1.3,5.8,1.021,1.404,2.9,0.0
1974-10-01,0.1,0.8,4.7,1.008,1.432,3.3,0.0
1974-10-02,12.9,1.1,5.0,1.001,1.483,3.5,1.6
1974-10-03,13.9,0.7,5.5,1.043,1.533,3.6,1.8
1974-10-04,0.0,1.3,5.5,1.039,1.562,3.9,0.0
1974-10-05,0.5,1.3,4.8,1.019,1.577,4.1,0.0
1974-10-06,13.9,1.3,6.5,1.009,1.58,4.0,1.8
1974-10-07,17.6,0.9,6.5,1.064,1.593,4.0,2.5
1974-10-08,10.9,0.7,6.1,1.076,1.6,4.6,1.4
1974-10-09,0.0,1.3,6.3,1.069,1.588,5.2,0.0
1974-10-10,4.0,1.0,5.8,1.048,1.561,5.2,0.5
1974-10-11,2.3,1.0,4.9,1.038,1.535,4.9,0.2
1974-10-12,0.0,0.9,3.2,1.019,1.515,4.5,0.0
1974-10-13,0.0,0.9,2.6,1.0,1.487,4.1,0.0
1974-10-14,0.0,1.1,3.8,0.982,1.468,3.7,0.0
1974-10-15,0.0,1.0,2.7,0.966,1.465,3.3,0.0
1974-10-16,4.9,0.8,4.5,0.955,1.472,3.0,0.5
1974-10-17,2.0,0.6,7.0,0.957,1.452,2.7,0.2
1974-10-18,21.4,0.8,6.8,0.976,1.436,2.6,2.8
1974-10-19,43.8,0.8,9.6,1.075,1.469,3.1,7.2
1974-10-20,13.1,0.9,6.4,1.133,1.544,5.1,2.1
1974-10-21,3.0,0.7,3.0,1.138,1.638,7.5,0.4
1974-10-22,0.0,0.7,2.2,1.113,1.737,8.1,0.1
1974-10-23,8.6,0.5,2.5,1.092,1.822,7.3,1.2
1974-10-24,0.0,0.7,6.1,1.082,1.916,6.6,0.0
1974-10-25,1.1,0.7,5.1,1.056,1.98,6.0,0.1
1974-10-26,1.4,0.7,4.4,1.035,2.018,5.3,0.1
1974-10-27,7.4,0.7,6.4,1.023,2.029,4.6,0.6
1974-10-28,6.1,0.7,3.8,1.024,1.988,4.2,0.7
1974-10-29,1.5,0.5,1.4,1.017,1.859,4.0,0.7
1974-10-30,0.6,0.5,1.2,1.022,1.712,3.9,0.7
1974-10-31,0.0,0.5,0.5,1.018,1.578,3.8,0.2
1974-11-01,0.9,0.6,2.0,1.003,1.472,3.7,0.1
1974-11-02,0.0,0.7,5.0,0.988,1.396,3.5,0.0
1974-11-03,9.8,0.8,5.6,0.981,1.31,3.3,1.2
1974-11-04,3.4,0.6,3.0,0.994,1.245,3.1,0.4
1974-11-05,0.0,0.5,1.3,0.989,1.17,3.1,0.0
1974-11-06,0.0,0.6,1.6,0.976,1.082,3.0,0.0
1974-11-07,0.0,0.6,2.3,0.964,0.986,2.9,0.0
1974-11-08,0.4,0.5,4.4,0.952,0.892,2.7,0.0
1974-11-09,3.0,0.5,6.8,0.942,0.806,2.6,0.3
1974-11-10,3.6,0.5,5.1,0.947,0.732,2.4,0.3
1974-11-11,0.6,0.7,5.8,0.937,0.664,2.3,0.0
1974-11-12,3.0,0.7,5.8,0.932,0.604,2.2,0.2
1974-11-13,0.0,0.7,8.0,0.924,0.532,2.1,0.0
1974-11-14,0.0,1.1,11.7,0.915,0.45,2.0,0.0
1974-11-15,16.8,1.0,11.9,0.926,0.383,2.0,2.0
1974-11-16,1.7,0.8,8.1,0.953,0.338,2.0,0.2
1974-11-17,11.7,0.7,8.8,0.952,0.302,2.0,1.5
1974-11-18,16.0,0.8,7.1,0.999,0.301,2.3,2.1
1974-11-19,0.2,0.5,5.0,1.012,0.32,2.7,0.0
1974-11-20,10.3,0.6,6.2,1.011,0.346,3.1,1.3
1974-11-21,1.2,0.6,6.3,1.021,0.389,3.4,0.1
1974-11-22,1.7,0.6,8.8,1.008,0.435,3.6,0.2
1974-11-23,9.8,0.5,7.3,1.015,0.494,3.6,1.2
1974-11-24,1.5,0.4,4.7,1.012,0.562,3.6,0.1
1974-11-25,13.8,0.7,5.8,1.006,0.615,3.6,1.8
1974-11-26,46.1,0.6,8.6,1.099,0.73,4.2,7.8
1974-11-27,23.7,0.6,10.2,1.183,0.926,7.5,4.1
1974-11-28,1.4,0.7,4.8,1.18,1.068,11.2,0.1
1974-11-29,2.0,0.7,2.6,1.136,1.158,10.6,0.2
1974-11-30,19.4,0.5,6.3,1.141,1.276,9.0,3.1
1974-12-01,0.0,0.4,7.5,1.128,1.36,8.8,0.0
1974-12-02,0.0,0.4,8.7,1.094,1.423,8.0,0.0
1974-12-03,0.1,0.3,8.8,1.063,1.438,6.7,0.0
1974-12-04,2.7,0.3,5.8,1.04,1.45,5.7,0.3
1974-12-05,0.0,0.4,4.4,1.024,1.469,4.9,0.0
1974-12-06,1.9,0.5,2.9,1.005,1.386,4.3,0.2
1974-12-07,2.0,0.4,4.5,0.997,1.205,3.8,0.2
1974-12-08,0.0,0.4,6.3,0.983,0.998,3.5,0.0
1974-12-09,0.9,0.2,5.2,0.969,0.842,3.2,0.1
1974-12-10,0.4,0.3,2.9,0.959,0.687,2.9,0.0
1974-12-11,5.1,0.6,0.8,0.977,0.559,2.7,1.5
1974-12-12,15.8,0.5,0.5,0.996,0.441,2.7,2.3
1974-12-13,0.3,0.6,1.9,1.018,0.357,2.9,0.0
1974-12-14,0.0,0.3,0.1,1.005,0.274,3.2,0.0
1974-12-15,2.2,0.4,2.7,0.993,0.166,3.3,0.2
1974-12-16,8.8,0.4,4.1,0.998,0.095,3.2,1.1
1974-12-17,8.6,0.6,6.2,1.016,0.081,3.3,1.1
1974-12-18,0.0,0.5,3.1,1.009,0.134,3.4,0.0
1974-12-19,0.0,0.3,4.2,0.995,0.225,3.5,0.0
1974-12-20,0.0,0.4,5.1,0.98,0.308,3.3,0.0
1974-12-21,0.0,0.8,5.7,0.966,0.341,3.1,0.0
1974-12-22,0.0,0.5,6.6,0.953,0.309,2.9,0.0
1974-12-23,0.0,0.8,7.5,0.941,0.237,2.6,0.0
1974-12-24,9.5,0.6,7.3,0.941,0.166,2.4,1.1
1974-12-25,4.5,0.4,6.9,0.953,0.105,2.3,0.5
1974-12-26,2.0,0.7,9.4,0.96,0.063,2.3,0.2
1974-12-27,12.5,0.7,8.0,0.955,0.005,2.3,1.5
1974-12-28,6.4,0.6,9.5,0.988,-0.03,2.5,0.7
1974-12-29,6.1,0.7,9.0,0.988,-0.06,2.6,0.7
1974-12-30,0.0,0.8,3.0,0.987,-0.074,2.8,0.0
1974-12-31,0.0,0.5,2.7,0.974,-0.091,2.9,0.0
1975-01-01,0.0,0.7,4.6,0.961,-0.054,2.8,0.0
1975-01-02,0.0,0.6,3.8,0.949,-0.068,2.7,0.0
1975-01-03,0.0,0.3,1.6,0.938,-0.085,2.5,0.0
1975-01-04,0.0,0.4,2.4,0.927,-0.122,2.3,0.0
1975-01-05,0.0,0.3,2.1,0.917,-0.178,2.2,0.0
1975-01-06,0.0,0.2,0.9,0.907,-0.242,2.0,0.0
1975-01-07,8.9,0.5,0.8,0.907,-0.343,1.9,1.0
1975-01-08,1.7,0.4,5.5,0.924,-0.443,1.8,0.1
1975-01-09,0.0,0.3,5.0,0.916,-0.609,1.8,0.0
1975-01-10,0.0,0.7,6.8,0.908,-0.722,1.8,0.0
1975-01-11,0.0,0.5,6.8,0.899,-0.783,1.7,0.0
